order_id,customer_id,restaurant_id,order_time,delivery_time,status,rating,order_value,food_item
OD14100,CUST2905,REST_03,2026-05-12 19:15:07,44.0,Delivered,3.0,400,Chicken Tikka Biryani
OD14101,CUST3469,REST_05,2026-05-08 20:58:47,48.0,Delivered,1.0,350,Garlic Bread with Cheese
OD14102,CUST2324,REST_02,2026-05-09 21:21:24,62.0,Delivered,1.0,160,Masala Dosa with Sambar
OD14103,CUST2550,REST_02,2026-05-17 19:53:33,42.0,Delivered,2.0,390,Masala Dosa with Sambar
OD14104,CUST2371,REST_05,2026-05-08 13:22:02,45.0,Delivered,4.0,460,Farmhouse Veg Pizza
OD14105,CUST3187,REST_09,2026-05-23 19:56:19,40.0,Delivered,4.0,230,Paneer Tikka Sandwich
OD14106,CUST3170,REST_06,2026-05-01 10:36:33,25.0,Delivered,5.0,260,Loaded Nachos
OD14107,CUST3031,REST_02,2026-05-04 12:24:51,,Cancelled,,180,Rava Kesari & Dosa Combo
OD14108,CUST2708,REST_03,2026-05-14 13:45:49,37.0,Delivered,5.0,390,Chicken Tikka Biryani
OD14109,CUST2510,REST_03,2026-05-21 23:01:19,18.0,Delivered,5.0,320,Veg Hyderabadi Biryani
OD14110,CUST2264,REST_02,2026-05-05 13:58:32,44.0,Delivered,2.0,160,Masala Dosa with Sambar
OD14111,CUST3390,REST_02,2026-05-12 10:56:30,29.0,Delivered,4.0,280,Onion Uttapam
OD14112,CUST3270,REST_06,2026-05-03 21:11:03,52.0,Delivered,2.0,290,Classic Cheese Burger & Fries
OD14113,CUST2582,REST_05,2026-05-07 22:45:40,60.0,Delivered,2.0,400,Margherita Pizza 10-inch
OD14114,CUST2747,REST_01,2026-04-29 21:33:27,47.0,Delivered,3.0,370,Butter Chicken & Naan
OD14115,CUST3028,REST_04,2026-05-06 18:06:26,33.0,Delivered,3.0,310,Chilli Chicken Gravy
OD14116,CUST3222,REST_01,2026-05-06 14:59:32,37.0,Delivered,3.0,330,Kadhai Paneer with Roti
OD14117,CUST2266,REST_05,2026-05-19 20:17:10,52.0,Delivered,2.0,450,Farmhouse Veg Pizza
OD14118,CUST2290,REST_05,2026-05-20 13:45:42,43.0,Delivered,4.0,410,Chicken Alfredo Pasta
OD14119,CUST2322,REST_05,2026-05-17 09:14:08,23.0,Delivered,5.0,180,Garlic Bread with Cheese
OD14120,CUST2592,REST_07,2026-05-05 21:01:59,57.0,Delivered,1.0,270,Caesar Salad
OD14121,CUST2784,REST_02,2026-05-04 19:33:43,48.0,Delivered,4.0,150,Onion Uttapam
OD14122,CUST2803,REST_03,2026-04-28 13:19:03,26.0,Delivered,4.0,370,Chicken Dum Biryani
OD14123,CUST2646,REST_07,2026-05-09 13:01:56,49.0,Delivered,1.0,370,Quinoa Avocado Salad
OD14124,CUST2021,REST_06,2026-05-12 20:13:29,41.0,Delivered,2.0,240,Crispy Chicken Burger
OD14125,CUST3010,REST_08,2026-05-20 12:16:10,28.0,Delivered,4.0,390,Sizzling Brownie
OD14126,CUST3312,REST_07,2026-04-30 12:53:45,36.0,Delivered,3.0,270,Caesar Salad
OD14127,CUST2151,REST_10,2026-05-14 11:54:29,27.0,Delivered,5.0,350,Malai Kofta & Lachha Paratha
OD14128,CUST3145,REST_07,2026-05-22 18:25:32,18.0,Delivered,5.0,490,Greek Salad
OD14129,CUST2153,REST_07,2026-05-21 20:50:34,34.0,Delivered,5.0,610,High-Protein Chicken Salad
OD14130,CUST2264,REST_09,2026-05-06 17:30:00,26.0,Delivered,5.0,260,Club Sandwich
OD14131,CUST2310,REST_04,2026-05-09 14:15:43,,Cancelled,,340,Chicken Fried Rice & Manchurian
OD14132,CUST3107,REST_10,2026-05-07 13:14:23,35.0,Delivered,4.0,690,Malai Kofta & Lachha Paratha
OD14133,CUST2852,REST_04,2026-05-23 21:21:54,45.0,Delivered,1.0,200,Veg Spring Rolls (6 pcs)
OD14134,CUST2818,REST_07,2026-05-15 12:16:13,42.0,Delivered,3.0,250,Greek Salad
OD14135,CUST2115,REST_03,2026-05-18 21:10:52,43.0,Delivered,2.0,380,Chicken Dum Biryani
OD14136,CUST2717,REST_07,2026-05-12 19:48:59,58.0,Delivered,1.0,200,Fresh Fruit Bowl
OD14137,CUST2142,REST_06,2026-05-09 20:54:49,43.0,Delivered,3.0,240,Crispy Chicken Burger
OD14138,CUST2477,REST_05,2026-05-21 13:21:51,40.0,Delivered,5.0,410,Chicken Alfredo Pasta
OD14139,CUST2818,REST_09,2026-05-09 13:03:23,45.0,Delivered,2.0,440,Club Sandwich
OD14140,CUST2965,REST_09,2026-05-24 21:47:40,51.0,Delivered,2.0,210,Iced Latte
OD14141,CUST2935,REST_10,2026-05-25 18:00:07,36.0,Delivered,5.0,210,Tandoori Roti Combo
OD14142,CUST2313,REST_02,2026-05-07 19:58:44,44.0,Delivered,3.0,170,Onion Uttapam
OD14143,CUST2464,REST_09,2026-05-06 14:57:36,53.0,Delivered,1.0,250,Club Sandwich
OD14144,CUST3297,REST_07,2026-05-13 08:59:27,27.0,Delivered,2.0,280,Greek Salad
OD14145,CUST2465,REST_03,2026-05-25 09:45:40,22.0,Delivered,3.0,570,Egg Biryani
OD14146,CUST2924,REST_07,2026-05-26 15:54:31,35.0,Delivered,4.0,230,Fresh Fruit Bowl
OD14147,CUST2730,REST_04,2026-05-17 19:40:39,46.0,Delivered,3.0,280,Schezwan Noodles
OD14148,CUST2447,REST_05,2026-04-28 19:56:24,44.0,Delivered,3.0,330,Veg Arrabiata Penne Pasta
OD14149,CUST2333,REST_08,2026-05-22 21:24:59,62.0,Delivered,2.0,160,Kulfi Falooda
OD14150,CUST2862,REST_10,2026-04-28 16:35:44,21.0,Delivered,3.0,750,Butter Chicken Combo Meal
OD14151,CUST3198,REST_02,2026-04-27 08:39:52,37.0,Delivered,4.0,200,Rava Kesari & Dosa Combo
OD14152,CUST2731,REST_05,2026-04-27 18:06:22,21.0,Delivered,5.0,810,Margherita Pizza 10-inch
OD14153,CUST2340,REST_09,2026-05-07 14:44:41,47.0,Delivered,3.0,360,Hot Chocolate
OD14154,CUST2108,REST_01,2026-05-16 21:41:28,37.0,Delivered,5.0,800,Tandoori Chicken Half
OD14155,CUST3349,REST_01,2026-05-09 23:59:35,26.0,Delivered,3.0,670,Paneer Butter Masala Meal
OD14156,CUST2856,REST_09,2026-05-22 20:42:35,,Cancelled,,210,Paneer Tikka Sandwich
OD14157,CUST2795,REST_03,2026-05-01 13:16:24,52.0,Delivered,2.0,380,Chicken Dum Biryani
OD14158,CUST3382,REST_02,2026-05-18 10:14:27,19.0,Delivered,3.0,170,Onion Uttapam
OD14159,CUST3113,REST_07,2026-05-24 06:44:23,27.0,Delivered,5.0,270,Caesar Salad
OD14160,CUST2398,REST_05,2026-05-21 20:48:35,47.0,Delivered,1.0,190,Garlic Bread with Cheese
OD14161,CUST3161,REST_05,2026-05-18 22:52:23,52.0,Delivered,1.0,400,Chicken Alfredo Pasta
OD14162,CUST2381,REST_02,2026-05-02 19:00:07,34.0,Delivered,5.0,130,Idli Vada Combo
OD14163,CUST3029,REST_01,2026-05-18 07:44:21,17.0,Delivered,4.0,360,Kadhai Paneer with Roti
OD14164,CUST2439,REST_01,2026-04-29 15:57:30,29.0,Delivered,3.0,350,Kadhai Paneer with Roti
OD14165,CUST2556,REST_03,2026-05-21 14:30:14,51.0,Delivered,3.0,370,Chicken Dum Biryani
OD14166,CUST3007,REST_03,2026-05-26 14:01:44,39.0,Delivered,3.0,480,Mutton Biryani
OD14167,CUST2725,REST_10,2026-05-05 19:44:56,40.0,Delivered,4.0,390,Butter Chicken Combo Meal
OD14168,CUST2176,REST_06,2026-05-25 19:52:24,32.0,Delivered,4.0,250,Loaded Nachos
OD14169,CUST2345,REST_06,2026-05-02 21:50:07,50.0,Delivered,2.0,200,Spicy Paneer Wrap
OD14170,CUST3049,REST_03,2026-04-30 21:28:32,35.0,Delivered,5.0,350,Chicken Dum Biryani
OD14171,CUST3472,REST_05,2026-05-01 21:56:57,,Cancelled,,870,Farmhouse Veg Pizza
OD14172,CUST2458,REST_07,2026-05-07 18:31:46,29.0,Delivered,4.0,330,High-Protein Chicken Salad
OD14173,CUST2004,REST_05,2026-05-25 21:46:28,42.0,Delivered,3.0,440,Farmhouse Veg Pizza
OD14174,CUST3483,REST_02,2026-05-12 12:31:03,39.0,Delivered,4.0,180,Onion Uttapam
OD14175,CUST2332,REST_02,2026-05-23 12:48:50,50.0,Delivered,3.0,140,Masala Dosa with Sambar
OD14176,CUST2137,REST_06,2026-05-13 19:14:03,31.0,Delivered,5.0,650,Crispy Chicken Burger
OD14177,CUST3064,REST_08,2026-05-26 22:47:02,40.0,Delivered,4.0,200,Red Velvet Pastry
OD14178,CUST2047,REST_10,2026-05-20 17:27:18,28.0,Delivered,4.0,360,Chicken Seekh Kebab
OD14179,CUST2948,REST_09,2026-05-21 19:04:12,40.0,Delivered,4.0,200,Hot Chocolate
OD14180,CUST3329,REST_05,2026-04-30 20:22:16,38.0,Delivered,5.0,350,Veg Arrabiata Penne Pasta
OD14181,CUST2764,REST_09,2026-04-27 18:38:09,39.0,Delivered,3.0,490,Classic Cold Coffee
OD14182,CUST2928,REST_05,2026-05-23 19:50:55,52.0,Delivered,3.0,170,Garlic Bread with Cheese
OD14183,CUST2694,REST_05,2026-05-13 20:35:07,38.0,Delivered,5.0,890,Farmhouse Veg Pizza
OD14184,CUST3074,REST_02,2026-05-01 11:38:33,34.0,Delivered,4.0,140,Masala Dosa with Sambar
OD14185,CUST2185,REST_07,2026-04-29 15:39:07,15.0,Delivered,4.0,220,Fresh Fruit Bowl
OD14186,CUST2238,REST_10,2026-04-27 14:27:04,39.0,Delivered,2.0,210,Tandoori Roti Combo
OD14187,CUST2336,REST_06,2026-05-26 17:38:13,36.0,Delivered,4.0,260,Crispy Chicken Burger
OD14188,CUST2999,REST_04,2026-05-07 19:36:35,85.0,Delivered,1.0,210,Veg Spring Rolls (6 pcs)
OD14189,CUST3482,REST_06,2026-05-19 22:47:38,41.0,Delivered,3.0,270,Classic Cheese Burger & Fries
OD14190,CUST2450,REST_06,2026-05-22 12:59:31,40.0,Delivered,3.0,230,Spicy Paneer Wrap
OD14191,CUST2248,REST_09,2026-05-24 10:24:46,43.0,Delivered,3.0,190,Classic Cold Coffee
OD14192,CUST3227,REST_03,2026-05-12 16:38:25,19.0,Delivered,4.0,390,Chicken Tikka Biryani
OD14193,CUST2001,REST_07,2026-05-03 12:12:25,56.0,Delivered,1.0,270,Greek Salad
OD14194,CUST3003,REST_03,2026-05-26 12:44:01,49.0,Delivered,2.0,360,Chicken Dum Biryani
OD14195,CUST2416,REST_09,2026-04-29 19:27:04,50.0,Delivered,1.0,240,Paneer Tikka Sandwich
OD14196,CUST2847,REST_10,2026-05-08 20:04:32,57.0,Delivered,1.0,680,Malai Kofta & Lachha Paratha
OD14197,CUST2483,REST_02,2026-05-23 13:24:14,46.0,Delivered,1.0,150,Filter Coffee & Upma
OD14198,CUST2472,REST_07,2026-05-25 12:21:09,,Cancelled,,480,Greek Salad
OD14199,CUST3347,REST_03,2026-05-15 08:01:52,,Cancelled,,360,Chicken Dum Biryani
OD14200,CUST2318,REST_08,2026-05-13 09:29:55,23.0,Delivered,5.0,180,Chocolate Lava Cake
OD14201,CUST2445,REST_01,2026-05-13 18:46:17,37.0,Delivered,4.0,360,Kadhai Paneer with Roti
OD14202,CUST2666,REST_09,2026-05-03 22:54:30,46.0,Delivered,4.0,200,Iced Latte
OD14203,CUST2203,REST_07,2026-05-17 12:15:47,33.0,Delivered,5.0,490,Greek Salad
OD14204,CUST2279,REST_10,2026-05-13 10:31:46,18.0,Delivered,5.0,380,Malai Kofta & Lachha Paratha
OD14205,CUST3334,REST_04,2026-05-21 20:40:42,51.0,Delivered,4.0,300,Chilli Chicken Gravy
OD14206,CUST2766,REST_04,2026-05-02 11:43:34,34.0,Delivered,5.0,270,Schezwan Noodles
OD14207,CUST2629,REST_10,2026-05-09 10:14:23,25.0,Delivered,4.0,330,Chicken Seekh Kebab
OD14208,CUST3275,REST_05,2026-04-27 19:24:36,53.0,Delivered,3.0,430,Margherita Pizza 10-inch
OD14209,CUST3436,REST_10,2026-05-26 21:04:10,65.0,Delivered,1.0,580,Tandoori Roti Combo
OD14210,CUST2274,REST_03,2026-04-29 14:30:27,39.0,Delivered,5.0,400,Chicken Tikka Biryani
OD14211,CUST2224,REST_08,2026-05-04 13:11:01,38.0,Delivered,4.0,170,Red Velvet Pastry
OD14212,CUST2949,REST_08,2026-05-19 13:28:09,57.0,Delivered,1.0,170,Kulfi Falooda
OD14213,CUST2435,REST_07,2026-05-12 18:54:37,40.0,Delivered,4.0,290,Caesar Salad
OD14214,CUST2658,REST_09,2026-05-20 19:21:07,41.0,Delivered,1.0,380,Hot Chocolate
OD14215,CUST2492,REST_09,2026-05-14 18:35:48,17.0,Delivered,5.0,230,Paneer Tikka Sandwich
OD14216,CUST2612,REST_05,2026-05-18 14:12:15,41.0,Delivered,4.0,380,Chicken Alfredo Pasta
OD14217,CUST2729,REST_01,2026-05-07 18:21:17,32.0,Delivered,4.0,360,Kadhai Paneer with Roti
OD14218,CUST2371,REST_10,2026-05-24 21:30:26,49.0,Delivered,1.0,230,Tandoori Roti Combo
OD14219,CUST2728,REST_02,2026-05-02 17:23:16,,Cancelled,,150,Filter Coffee & Upma
OD14220,CUST2255,REST_05,2026-05-17 12:36:15,37.0,Delivered,5.0,760,Chicken Alfredo Pasta
OD14221,CUST2551,REST_06,2026-05-23 22:40:18,62.0,Delivered,1.0,200,Spicy Paneer Wrap
OD14222,CUST2043,REST_10,2026-05-03 13:07:26,49.0,Delivered,3.0,230,Tandoori Roti Combo
OD14223,CUST3178,REST_01,2026-05-02 21:12:05,68.0,Delivered,1.0,320,Dal Makhani with Jeera Rice
OD14224,CUST3397,REST_01,2026-05-20 22:58:35,46.0,Delivered,2.0,370,Paneer Butter Masala Meal
OD14225,CUST2193,REST_10,2026-05-19 22:55:24,51.0,Delivered,3.0,230,Tandoori Roti Combo
OD14226,CUST2182,REST_07,2026-05-14 08:11:31,30.0,Delivered,5.0,320,High-Protein Chicken Salad
OD14227,CUST2112,REST_06,2026-05-16 18:33:16,25.0,Delivered,5.0,210,Spicy Paneer Wrap
OD14228,CUST2998,REST_03,2026-05-26 14:14:42,42.0,Delivered,4.0,300,Veg Hyderabadi Biryani
OD14229,CUST2374,REST_04,2026-05-16 11:42:34,36.0,Delivered,4.0,240,Veg Hakka Noodles
OD14230,CUST3413,REST_06,2026-05-14 09:45:59,31.0,Delivered,5.0,220,Spicy Paneer Wrap
OD14231,CUST2791,REST_07,2026-05-12 20:00:52,38.0,Delivered,4.0,350,Quinoa Avocado Salad
OD14232,CUST3294,REST_03,2026-05-07 20:30:16,42.0,Delivered,3.0,540,Egg Biryani
OD14233,CUST2440,REST_02,2026-05-21 13:11:22,48.0,Delivered,3.0,150,Onion Uttapam
OD14234,CUST2393,REST_05,2026-04-27 20:52:48,33.0,Delivered,3.0,170,Garlic Bread with Cheese
OD14235,CUST2272,REST_08,2026-05-09 23:08:23,41.0,Delivered,4.0,200,Sizzling Brownie
OD14236,CUST3499,REST_09,2026-05-20 12:50:31,33.0,Delivered,4.0,200,Hot Chocolate
OD14237,CUST2113,REST_05,2026-05-12 10:04:40,27.0,Delivered,4.0,440,Farmhouse Veg Pizza
OD14238,CUST3288,REST_10,2026-05-04 20:44:51,42.0,Delivered,3.0,390,Butter Chicken Combo Meal
OD14239,CUST2007,REST_10,2026-04-28 19:33:30,48.0,Delivered,3.0,210,Tandoori Roti Combo
OD14240,CUST3214,REST_09,2026-05-16 17:42:14,31.0,Delivered,3.0,220,Hot Chocolate
OD14241,CUST2785,REST_05,2026-05-15 11:06:05,35.0,Delivered,5.0,470,Farmhouse Veg Pizza
OD14242,CUST3281,REST_09,2026-05-14 08:12:27,17.0,Delivered,5.0,250,Club Sandwich
OD14243,CUST2476,REST_03,2026-05-18 19:45:10,44.0,Delivered,2.0,920,Mutton Biryani
OD14244,CUST2921,REST_01,2026-04-30 07:53:52,27.0,Delivered,5.0,370,Paneer Butter Masala Meal
OD14245,CUST2111,REST_08,2026-05-05 12:14:28,41.0,Delivered,1.0,170,Red Velvet Pastry
OD14246,CUST3332,REST_02,2026-05-03 00:26:21,29.0,Delivered,4.0,160,Onion Uttapam
OD14247,CUST3154,REST_02,2026-05-18 22:50:28,38.0,Delivered,4.0,170,Onion Uttapam
OD14248,CUST2109,REST_02,2026-05-26 21:56:11,45.0,Delivered,1.0,300,Onion Uttapam
OD14249,CUST2831,REST_06,2026-04-30 19:00:50,52.0,Delivered,3.0,280,Classic Cheese Burger & Fries
OD14250,CUST3061,REST_01,2026-05-25 17:39:25,26.0,Delivered,3.0,340,Kadhai Paneer with Roti
OD14251,CUST2949,REST_10,2026-05-15 20:14:06,48.0,Delivered,4.0,410,Butter Chicken Combo Meal
OD14252,CUST2535,REST_10,2026-05-25 13:30:03,40.0,Delivered,4.0,360,Chicken Seekh Kebab
OD14253,CUST2048,REST_04,2026-05-13 14:39:19,51.0,Delivered,3.0,520,Veg Spring Rolls (6 pcs)
OD14254,CUST2171,REST_06,2026-05-14 19:05:05,75.0,Delivered,1.0,280,Classic Cheese Burger & Fries
OD14255,CUST2557,REST_09,2026-05-05 19:25:55,44.0,Delivered,2.0,250,Club Sandwich
OD14256,CUST3171,REST_06,2026-05-22 22:48:46,46.0,Delivered,2.0,210,Spicy Paneer Wrap
OD14257,CUST3204,REST_10,2026-05-17 19:52:22,37.0,Delivered,5.0,360,Malai Kofta & Lachha Paratha
OD14258,CUST3282,REST_03,2026-05-13 20:51:59,53.0,Delivered,3.0,470,Mutton Biryani
OD14259,CUST2804,REST_01,2026-05-25 12:58:27,28.0,Delivered,3.0,330,Dal Makhani with Jeera Rice
OD14260,CUST2732,REST_04,2026-05-20 19:54:23,62.0,Delivered,1.0,300,Chilli Chicken Gravy
OD14261,CUST2886,REST_07,2026-05-17 05:36:31,39.0,Delivered,5.0,270,Greek Salad
OD14262,CUST2767,REST_01,2026-05-09 19:08:36,36.0,Delivered,4.0,340,Kadhai Paneer with Roti
OD14263,CUST3000,REST_03,2026-05-21 09:37:59,52.0,Delivered,3.0,410,Chicken Tikka Biryani
OD14264,CUST3072,REST_01,2026-05-02 20:33:59,55.0,Delivered,2.0,400,Butter Chicken & Naan
OD14265,CUST2976,REST_01,2026-05-06 20:17:18,40.0,Delivered,5.0,380,Butter Chicken & Naan
OD14266,CUST2194,REST_01,2026-05-05 21:02:37,49.0,Delivered,4.0,1010,Paneer Butter Masala Meal
OD14267,CUST3207,REST_09,2026-04-28 13:17:12,33.0,Delivered,4.0,180,Iced Latte
OD14268,CUST2445,REST_01,2026-05-22 21:35:08,51.0,Delivered,1.0,320,Dal Makhani with Jeera Rice
OD14269,CUST3219,REST_08,2026-05-11 13:56:09,53.0,Delivered,3.0,140,Gulab Jamun (4 pcs)
OD14270,CUST2018,REST_05,2026-05-19 23:47:44,17.0,Delivered,4.0,470,Farmhouse Veg Pizza
OD14271,CUST3116,REST_05,2026-04-29 21:17:22,34.0,Delivered,3.0,1190,Margherita Pizza 10-inch
OD14272,CUST3305,REST_05,2026-05-10 07:25:11,36.0,Delivered,3.0,780,Margherita Pizza 10-inch
OD14273,CUST2838,REST_03,2026-05-20 06:03:24,37.0,Delivered,3.0,370,Chicken Dum Biryani
OD14274,CUST2268,REST_05,2026-05-06 00:22:51,29.0,Delivered,5.0,350,Veg Arrabiata Penne Pasta
OD14275,CUST2807,REST_02,2026-05-21 17:50:08,18.0,Delivered,4.0,170,Onion Uttapam
OD14276,CUST3006,REST_01,2026-05-01 06:28:18,28.0,Delivered,4.0,800,Tandoori Chicken Half
OD14277,CUST2894,REST_08,2026-04-29 13:05:06,34.0,Delivered,2.0,180,Red Velvet Pastry
OD14278,CUST2780,REST_05,2026-05-03 18:14:54,29.0,Delivered,5.0,170,Garlic Bread with Cheese
OD14279,CUST2293,REST_05,2026-05-15 11:53:08,33.0,Delivered,3.0,460,Farmhouse Veg Pizza
OD14280,CUST2058,REST_05,2026-05-05 11:14:40,24.0,Delivered,5.0,340,Garlic Bread with Cheese
OD14281,CUST2809,REST_04,2026-05-01 20:02:24,65.0,Delivered,1.0,180,Veg Spring Rolls (6 pcs)
OD14282,CUST3269,REST_05,2026-05-10 13:42:27,63.0,Delivered,1.0,200,Garlic Bread with Cheese
OD14283,CUST2620,REST_09,2026-05-03 12:49:09,43.0,Delivered,4.0,250,Club Sandwich
OD14284,CUST2582,REST_05,2026-04-27 13:32:12,29.0,Delivered,4.0,410,Chicken Alfredo Pasta
OD14285,CUST3149,REST_04,2026-04-28 14:42:05,47.0,Delivered,3.0,320,Chilli Chicken Gravy
OD14286,CUST2075,REST_06,2026-04-29 06:03:31,31.0,Delivered,4.0,600,Chicken Nuggets (9 pcs)
OD14287,CUST2663,REST_05,2026-04-28 11:44:38,,Cancelled,,360,Veg Arrabiata Penne Pasta
OD14288,CUST3410,REST_01,2026-05-03 23:06:09,30.0,Delivered,3.0,350,Kadhai Paneer with Roti
OD14289,CUST2755,REST_10,2026-05-11 10:25:21,33.0,Delivered,5.0,580,Paneer Tikka
OD14290,CUST2224,REST_08,2026-05-01 20:12:34,82.0,Delivered,1.0,160,Chocolate Lava Cake
OD14291,CUST2249,REST_08,2026-05-07 08:53:54,23.0,Delivered,4.0,150,Kulfi Falooda
OD14292,CUST3133,REST_08,2026-05-12 05:07:23,46.0,Delivered,3.0,170,Red Velvet Pastry
OD14293,CUST2419,REST_06,2026-05-04 09:42:06,24.0,Delivered,4.0,230,Spicy Paneer Wrap
OD14294,CUST3480,REST_03,2026-05-09 11:38:07,78.0,Delivered,2.0,330,Veg Hyderabadi Biryani
OD14295,CUST3214,REST_05,2026-05-23 22:26:46,46.0,Delivered,2.0,360,Veg Arrabiata Penne Pasta
OD14296,CUST3143,REST_05,2026-05-03 16:03:01,37.0,Delivered,3.0,660,Veg Arrabiata Penne Pasta
OD14297,CUST2757,REST_04,2026-05-26 19:04:55,,Cancelled,,900,Chicken Fried Rice & Manchurian
OD14298,CUST3027,REST_01,2026-05-14 11:20:16,29.0,Delivered,2.0,390,Butter Chicken & Naan
OD14299,CUST2181,REST_03,2026-05-12 19:59:21,42.0,Delivered,2.0,940,Mutton Biryani
OD14300,CUST2986,REST_03,2026-05-22 13:27:25,41.0,Delivered,2.0,400,Chicken Tikka Biryani
OD14301,CUST2506,REST_04,2026-04-27 11:05:11,25.0,Delivered,4.0,200,Veg Spring Rolls (6 pcs)
OD14302,CUST2391,REST_10,2026-05-02 18:47:49,33.0,Delivered,3.0,310,Paneer Tikka
OD14303,CUST3280,REST_07,2026-05-11 13:29:29,28.0,Delivered,5.0,270,Caesar Salad
OD14304,CUST2325,REST_10,2026-05-06 22:14:56,42.0,Delivered,3.0,400,Butter Chicken Combo Meal
OD14305,CUST2508,REST_10,2026-05-19 11:27:12,25.0,Delivered,5.0,330,Paneer Tikka
OD14306,CUST2964,REST_09,2026-05-10 20:45:51,47.0,Delivered,2.0,230,Paneer Tikka Sandwich
OD14307,CUST3193,REST_03,2026-04-30 21:11:38,41.0,Delivered,1.0,300,Egg Biryani
OD14308,CUST2944,REST_08,2026-05-17 11:47:37,32.0,Delivered,5.0,180,Chocolate Lava Cake
OD14309,CUST2965,REST_03,2026-04-28 20:07:51,37.0,Delivered,2.0,400,Chicken Tikka Biryani
OD14310,CUST3401,REST_10,2026-05-24 19:43:42,59.0,Delivered,1.0,210,Tandoori Roti Combo
OD14311,CUST2060,REST_05,2026-05-26 19:59:38,,Cancelled,,330,Veg Arrabiata Penne Pasta
OD14312,CUST2224,REST_08,2026-05-26 14:27:48,47.0,Delivered,3.0,140,Gulab Jamun (4 pcs)
OD14313,CUST2049,REST_05,2026-05-11 20:41:44,39.0,Delivered,5.0,450,Farmhouse Veg Pizza
OD14314,CUST2282,REST_01,2026-05-21 13:49:59,38.0,Delivered,4.0,1000,Paneer Butter Masala Meal
OD14315,CUST2886,REST_03,2026-05-08 18:29:11,40.0,Delivered,4.0,320,Veg Hyderabadi Biryani
OD14316,CUST3280,REST_09,2026-05-02 19:39:28,41.0,Delivered,2.0,490,Classic Cold Coffee
OD14317,CUST2584,REST_03,2026-05-13 20:28:59,31.0,Delivered,4.0,940,Mutton Biryani
OD14318,CUST3154,REST_07,2026-05-18 13:01:54,32.0,Delivered,5.0,270,Greek Salad
OD14319,CUST2903,REST_02,2026-05-08 21:30:50,,Cancelled,,370,Filter Coffee & Upma
OD14320,CUST3220,REST_06,2026-05-25 14:27:40,41.0,Delivered,3.0,290,Classic Cheese Burger & Fries
OD14321,CUST2105,REST_04,2026-05-24 18:42:45,36.0,Delivered,4.0,270,Veg Hakka Noodles
OD14322,CUST3030,REST_05,2026-05-14 15:34:20,24.0,Delivered,5.0,400,Margherita Pizza 10-inch
OD14323,CUST2253,REST_08,2026-05-04 21:05:00,61.0,Delivered,1.0,200,Red Velvet Pastry
OD14324,CUST2483,REST_06,2026-05-19 19:16:21,43.0,Delivered,3.0,280,Classic Cheese Burger & Fries
OD14325,CUST2529,REST_01,2026-05-18 13:51:18,39.0,Delivered,5.0,400,Tandoori Chicken Half
OD14326,CUST2374,REST_05,2026-05-18 20:03:07,37.0,Delivered,5.0,430,Margherita Pizza 10-inch
OD14327,CUST3336,REST_04,2026-05-10 19:20:40,61.0,Delivered,1.0,180,Veg Spring Rolls (6 pcs)
OD14328,CUST2539,REST_06,2026-05-22 22:50:04,84.0,Delivered,2.0,530,Classic Cheese Burger & Fries
OD14329,CUST2127,REST_07,2026-04-28 20:18:01,46.0,Delivered,2.0,280,Caesar Salad
OD14330,CUST2046,REST_02,2026-04-27 13:58:33,37.0,Delivered,4.0,170,Rava Kesari & Dosa Combo
OD14331,CUST2888,REST_02,2026-05-06 19:05:04,51.0,Delivered,2.0,340,Rava Kesari & Dosa Combo
OD14332,CUST2284,REST_07,2026-05-19 12:40:11,39.0,Delivered,4.0,230,Fresh Fruit Bowl
OD14333,CUST2840,REST_09,2026-05-10 22:39:17,62.0,Delivered,1.0,170,Classic Cold Coffee
OD14334,CUST2166,REST_10,2026-04-30 12:40:15,38.0,Delivered,5.0,380,Malai Kofta & Lachha Paratha
OD14335,CUST3424,REST_09,2026-05-17 20:47:51,47.0,Delivered,3.0,210,Hot Chocolate
OD14336,CUST3343,REST_07,2026-05-18 22:35:27,36.0,Delivered,4.0,600,High-Protein Chicken Salad
OD14337,CUST2138,REST_01,2026-05-21 12:33:03,29.0,Delivered,4.0,330,Kadhai Paneer with Roti
OD14338,CUST2549,REST_05,2026-05-23 20:22:25,37.0,Delivered,3.0,340,Veg Arrabiata Penne Pasta
OD14339,CUST3164,REST_05,2026-05-25 20:40:59,39.0,Delivered,5.0,340,Veg Arrabiata Penne Pasta
OD14340,CUST2354,REST_01,2026-05-06 20:06:19,50.0,Delivered,2.0,400,Butter Chicken & Naan
OD14341,CUST2880,REST_10,2026-05-08 13:35:04,38.0,Delivered,3.0,320,Paneer Tikka
OD14342,CUST2148,REST_10,2026-05-12 17:05:06,33.0,Delivered,4.0,390,Butter Chicken Combo Meal
OD14343,CUST2932,REST_06,2026-05-07 11:22:42,20.0,Delivered,5.0,260,Loaded Nachos
OD14344,CUST3014,REST_05,2026-05-15 17:39:52,30.0,Delivered,3.0,890,Farmhouse Veg Pizza
OD14345,CUST2900,REST_07,2026-05-14 20:43:43,31.0,Delivered,5.0,280,Caesar Salad
OD14346,CUST2960,REST_07,2026-05-04 11:23:56,19.0,Delivered,4.0,230,Fresh Fruit Bowl
OD14347,CUST2016,REST_03,2026-05-22 18:08:13,,Cancelled,,390,Chicken Tikka Biryani
