order_id,customer_id,restaurant_name,food_item,category,order_time,delivery_time,delivery_area,order_status,rating,review,order_value,delivery_partner
OD14736,CUST3357,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-04-30 11:20:59,24,HSR Layout,Delivered,3,Packaging could have been better. Average taste.,390,DP_184
OD14737,CUST2581,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-04-27 14:33:18,43,Indiranagar,Delivered,2,Food was cold when it arrived.,410,DP_136
OD14738,CUST2118,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-17 08:54:13,37,Whitefield,Delivered,5,Outstanding quality! Will definitely order again.,230,DP_149
OD14739,CUST3259,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-05-05 19:19:27,49,Marathahalli,Delivered,3,Prompt delivery but taste was average.,330,DP_190
OD14740,CUST3074,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-11 19:26:11,36,Indiranagar,Delivered,5,Outstanding quality! Will definitely order again.,270,DP_162
OD14741,CUST2431,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-11 23:56:08,28,Marathahalli,Delivered,5,"Amazing food, super fast delivery!",380,DP_105
OD14742,CUST2026,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-13 18:08:09,25,Malleshwaram,Delivered,5,"Delivered way before time, packaging was excellent!",210,DP_117
OD14743,CUST2459,The Golden Dosa,Onion Uttapam,South Indian,2026-05-13 21:59:30,44,Whitefield,Delivered,3,Packaging could have been better. Average taste.,170,DP_135
OD14744,CUST3421,The Salad Bowl,Greek Salad,Healthy & Salads,2026-05-24 18:40:52,60,Whitefield,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",250,DP_157
OD14745,CUST2081,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-05-15 22:36:16,41,BTM Layout,Delivered,1,Missing items in my order and food was cold. Avoid this place!,300,DP_195
OD14746,CUST3078,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-16 20:59:02,,Whitefield,Cancelled,,Restaurant could not prepare food in time,490,DP_140
OD14747,CUST2891,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-09 13:04:17,42,Malleshwaram,Delivered,2,Food was cold when it arrived.,300,DP_163
OD14748,CUST3027,Cafe Daybreak,Iced Latte,Continental & Beverages,2026-05-23 18:33:58,33,Indiranagar,Delivered,4,Satisfied with the delivery speed and quality.,180,DP_176
OD14749,CUST2584,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-08 22:22:08,55,Marathahalli,Delivered,2,Delivery took almost an hour. Unhappy.,170,DP_191
OD14750,CUST2659,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-03 07:36:44,41,Malleshwaram,Delivered,4,"Tasty food, but could be a bit warmer.",300,DP_126
OD14751,CUST2964,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-04 11:50:07,,Marathahalli,Cancelled,,Delivery partner could not be assigned due to heavy rain,220,DP_165
OD14752,CUST3289,The Salad Bowl,Quinoa Avocado Salad,Healthy & Salads,2026-05-08 18:55:27,27,Malleshwaram,Delivered,4,Decent portion size and good taste. Recommended.,350,DP_135
OD14753,CUST3088,Cafe Daybreak,Iced Latte,Continental & Beverages,2026-05-18 19:59:28,42,Marathahalli,Delivered,3,Packaging could have been better. Average taste.,190,DP_101
OD14754,CUST2134,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-17 20:04:54,61,Whitefield,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,200,DP_111
OD14755,CUST2032,Sweet Retreat,Gulab Jamun (4 pcs),Desserts,2026-05-14 22:18:24,49,Koramangala,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",150,DP_108
OD14756,CUST2925,Sweet Retreat,Kulfi Falooda,Desserts,2026-05-07 21:20:32,38,HSR Layout,Delivered,5,"Amazing food, super fast delivery!",150,DP_129
OD14757,CUST2602,Tandoori Nights,Chicken Seekh Kebab,North Indian,2026-05-21 20:26:54,34,HSR Layout,Delivered,3,"Food was okay, but delivery took some time.",330,DP_131
OD14758,CUST2226,The Salad Bowl,Greek Salad,Healthy & Salads,2026-05-11 11:52:43,25,Jayanagar,Delivered,4,Decent portion size and good taste. Recommended.,250,DP_183
OD14759,CUST3358,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-03 07:19:20,,Marathahalli,Cancelled,,Item out of stock at restaurant,420,DP_119
OD14760,CUST2071,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-08 21:41:55,49,Indiranagar,Delivered,3,"Food was okay, but delivery took some time.",350,DP_171
OD14761,CUST3488,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-04-29 21:26:50,44,Jayanagar,Delivered,2,Food was cold when it arrived.,350,DP_119
OD14762,CUST2301,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-02 12:50:52,38,Koramangala,Delivered,4,Decent portion size and good taste. Recommended.,210,DP_188
OD14763,CUST2379,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-06 21:54:10,,Koramangala,Cancelled,,Delivery partner could not be assigned due to heavy rain,210,DP_145
OD14764,CUST2103,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-23 15:29:57,26,Malleshwaram,Delivered,3,Prompt delivery but taste was average.,440,DP_170
OD14765,CUST2512,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-18 11:46:13,24,Koramangala,Delivered,5,Best meal ever. Highly recommended!,330,DP_196
OD14766,CUST2364,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-17 16:28:53,26,Indiranagar,Delivered,5,"Amazing food, super fast delivery!",500,DP_162
OD14767,CUST2837,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-02 09:01:24,44,Koramangala,Delivered,1,Awful experience! Delayed by over an hour and no response.,260,DP_116
OD14768,CUST2799,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-18 19:48:04,37,HSR Layout,Delivered,5,"Delivered way before time, packaging was excellent!",340,DP_135
OD14769,CUST2630,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-05-01 12:32:42,43,Malleshwaram,Delivered,3,The food was decent but arrived a bit cold.,340,DP_178
OD14770,CUST2500,The Salad Bowl,Greek Salad,Healthy & Salads,2026-05-15 21:13:55,40,Jayanagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",250,DP_119
OD14771,CUST2649,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-08 21:59:22,57,HSR Layout,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",330,DP_134
OD14772,CUST2968,The Golden Dosa,Idli Vada Combo,South Indian,2026-05-24 19:01:19,48,Koramangala,Delivered,3,Average food. Nothing special.,120,DP_114
OD14773,CUST3209,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-01 20:49:58,54,BTM Layout,Delivered,4,Overall great experience. Prompt service.,400,DP_161
OD14774,CUST3171,Wok & Roll,Veg Hakka Noodles,Chinese & Asian,2026-05-03 20:19:34,64,Whitefield,Delivered,1,Missing items in my order and food was cold. Avoid this place!,250,DP_147
OD14775,CUST2614,Sweet Retreat,Chocolate Lava Cake,Desserts,2026-05-10 13:36:44,43,BTM Layout,Delivered,2,Taste was disappointing. Packaging was leaked.,160,DP_133
OD14776,CUST2792,Wok & Roll,Veg Hakka Noodles,Chinese & Asian,2026-05-14 19:26:00,65,Whitefield,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,460,DP_191
OD14777,CUST2107,Tandoori Nights,Paneer Tikka,North Indian,2026-05-13 11:01:07,20,Marathahalli,Delivered,5,"Amazing food, super fast delivery!",300,DP_119
OD14778,CUST2104,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-03 20:11:18,47,Malleshwaram,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",270,DP_113
OD14779,CUST3261,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-03 10:24:36,31,Malleshwaram,Delivered,4,Decent portion size and good taste. Recommended.,210,DP_200
OD14780,CUST2758,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-06 13:36:01,42,Marathahalli,Delivered,2,Taste was disappointing. Packaging was leaked.,200,DP_181
OD14781,CUST3452,The Salad Bowl,Greek Salad,Healthy & Salads,2026-05-07 20:46:18,40,HSR Layout,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",280,DP_186
OD14782,CUST2754,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-24 21:46:20,70,Whitefield,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,220,DP_154
OD14783,CUST2642,Wok & Roll,Veg Spring Rolls (6 pcs),Chinese & Asian,2026-05-12 16:44:05,30,HSR Layout,Delivered,2,The item delivered was incorrect and lukewarm.,180,DP_174
OD14784,CUST2158,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-04-30 12:31:46,,Indiranagar,Cancelled,,Delivery partner could not be assigned due to heavy rain,170,DP_157
OD14785,CUST2790,The Salad Bowl,Quinoa Avocado Salad,Healthy & Salads,2026-05-21 21:31:08,37,Jayanagar,Delivered,4,Satisfied with the delivery speed and quality.,370,DP_136
OD14786,CUST2964,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-04 19:57:57,55,Marathahalli,Delivered,2,Delivery took almost an hour. Unhappy.,330,DP_118
OD14787,CUST3417,Sweet Retreat,Gulab Jamun (4 pcs),Desserts,2026-05-13 11:10:53,28,Indiranagar,Delivered,3,The food was decent but arrived a bit cold.,250,DP_105
OD14788,CUST2649,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-22 20:12:40,71,Whitefield,Delivered,1,Unprofessional delivery partner. Very bad experience.,250,DP_168
OD14789,CUST3242,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-03 19:16:35,45,HSR Layout,Delivered,3,Average food. Nothing special.,320,DP_132
OD14790,CUST2813,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-04-30 19:33:51,54,Whitefield,Delivered,2,The item delivered was incorrect and lukewarm.,300,DP_170
OD14791,CUST2704,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-12 20:04:08,44,Jayanagar,Delivered,3,Average food. Nothing special.,400,DP_108
OD14792,CUST2754,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-16 20:56:05,77,Whitefield,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,170,DP_115
OD14793,CUST2670,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-01 12:15:19,51,Jayanagar,Delivered,2,Taste was disappointing. Packaging was leaked.,240,DP_104
OD14794,CUST3115,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-13 18:42:42,36,Whitefield,Delivered,5,"Delivered way before time, packaging was excellent!",900,DP_142
OD14795,CUST2331,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-13 08:33:34,24,Indiranagar,Delivered,5,Best meal ever. Highly recommended!,760,DP_142
OD14796,CUST3000,Bella Italia,Farmhouse Veg Pizza,Italian,2026-04-28 07:15:25,15,Jayanagar,Delivered,5,"Amazing food, super fast delivery!",450,DP_160
OD14797,CUST2602,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-26 20:57:39,,Koramangala,Cancelled,,Delivery partner could not be assigned due to heavy rain,740,DP_178
OD14798,CUST3271,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-18 17:49:38,35,Whitefield,Delivered,4,Good taste and neat packaging.,340,DP_166
OD14799,CUST2233,Wok & Roll,Veg Hakka Noodles,Chinese & Asian,2026-04-27 21:37:06,47,Koramangala,Delivered,4,Overall great experience. Prompt service.,270,DP_195
OD14800,CUST2933,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-20 12:47:04,51,Whitefield,Delivered,3,Prompt delivery but taste was average.,200,DP_155
OD14801,CUST2579,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-04-29 11:52:44,40,BTM Layout,Delivered,5,Best meal ever. Highly recommended!,140,DP_179
OD14802,CUST2888,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-21 19:31:10,38,Jayanagar,Delivered,4,"Tasty food, standard delivery. Satisfactory.",420,DP_112
OD14803,CUST3305,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-15 22:42:04,37,Indiranagar,Delivered,5,"Extremely satisfied, delivered hot and fresh!",340,DP_145
OD14804,CUST3168,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-12 20:37:57,53,Whitefield,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",470,DP_135
OD14805,CUST3365,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-23 13:42:53,59,Marathahalli,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",1170,DP_132
OD14806,CUST3158,The Golden Dosa,Onion Uttapam,South Indian,2026-05-25 12:06:20,34,HSR Layout,Delivered,3,"Food was okay, but delivery took some time.",280,DP_118
OD14807,CUST3497,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-11 10:35:04,39,Whitefield,Delivered,5,"Amazing food, super fast delivery!",310,DP_197
OD14808,CUST3009,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-17 23:00:12,40,Marathahalli,Delivered,5,"Amazing food, super fast delivery!",250,DP_159
OD14809,CUST3443,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-05 13:03:21,39,Malleshwaram,Delivered,5,"Amazing food, super fast delivery!",280,DP_175
OD14810,CUST2699,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-18 17:27:22,27,Marathahalli,Delivered,3,Average food. Nothing special.,470,DP_106
OD14811,CUST2368,Spice Symphony,Butter Chicken & Naan,North Indian,2026-05-17 12:10:03,40,Jayanagar,Delivered,3,Packaging could have been better. Average taste.,400,DP_118
OD14812,CUST2020,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-07 07:04:12,19,BTM Layout,Delivered,5,"Delivered way before time, packaging was excellent!",400,DP_162
OD14813,CUST2486,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-19 19:52:56,40,Malleshwaram,Delivered,5,Best meal ever. Highly recommended!,700,DP_142
OD14814,CUST3242,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-04-27 11:07:47,25,HSR Layout,Delivered,4,Decent portion size and good taste. Recommended.,350,DP_104
OD14815,CUST2439,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-21 16:00:33,25,HSR Layout,Delivered,4,Overall great experience. Prompt service.,240,DP_159
OD14816,CUST3140,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-01 15:39:00,25,Koramangala,Delivered,4,Overall great experience. Prompt service.,310,DP_158
OD14817,CUST2925,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-25 19:44:54,,Koramangala,Cancelled,,Delivery address was outside the delivery radius,260,DP_146
OD14818,CUST2392,The Salad Bowl,Greek Salad,Healthy & Salads,2026-05-16 20:35:00,36,Koramangala,Delivered,2,Taste was disappointing. Packaging was leaked.,250,DP_123
OD14819,CUST3333,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-11 15:39:21,15,Jayanagar,Delivered,5,"Extremely satisfied, delivered hot and fresh!",130,DP_137
OD14820,CUST2023,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-05-24 09:50:01,24,Jayanagar,Delivered,5,Best meal ever. Highly recommended!,310,DP_172
OD14821,CUST2322,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-05-02 10:48:25,39,Whitefield,Delivered,4,"Tasty food, standard delivery. Satisfactory.",350,DP_138
OD14822,CUST2718,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-12 13:13:45,49,HSR Layout,Delivered,2,Delivery took almost an hour. Unhappy.,490,DP_183
OD14823,CUST2641,Wok & Roll,Veg Spring Rolls (6 pcs),Chinese & Asian,2026-05-08 20:16:04,70,Whitefield,Delivered,1,Unprofessional delivery partner. Very bad experience.,180,DP_174
OD14824,CUST2509,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-04-27 12:48:08,38,HSR Layout,Delivered,4,"Tasty food, standard delivery. Satisfactory.",390,DP_116
OD14825,CUST2017,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-14 19:30:50,44,Indiranagar,Delivered,4,"Tasty food, standard delivery. Satisfactory.",320,DP_187
OD14826,CUST2722,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-23 18:06:56,37,Indiranagar,Delivered,4,Overall great experience. Prompt service.,350,DP_150
OD14827,CUST2386,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-12 18:59:25,15,Jayanagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",480,DP_119
OD14828,CUST2966,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-05 20:14:25,57,Koramangala,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",470,DP_157
OD14829,CUST3136,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-04-29 18:36:56,20,Koramangala,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",330,DP_161
OD14830,CUST2921,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-05 22:58:02,39,HSR Layout,Delivered,4,Decent portion size and good taste. Recommended.,230,DP_195
OD14831,CUST2775,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-17 07:35:38,42,Whitefield,Delivered,1,Awful experience! Delayed by over an hour and no response.,410,DP_187
OD14832,CUST2876,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-07 17:27:33,24,Malleshwaram,Delivered,5,"Amazing food, super fast delivery!",180,DP_119
OD14833,CUST2155,Spice Symphony,Butter Chicken & Naan,North Indian,2026-05-08 20:48:16,47,Jayanagar,Delivered,4,Satisfied with the delivery speed and quality.,390,DP_167
OD14834,CUST2200,Sweet Retreat,Gulab Jamun (4 pcs),Desserts,2026-05-21 18:11:15,21,HSR Layout,Delivered,4,"Tasty food, but could be a bit warmer.",120,DP_168
OD14835,CUST2813,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-09 12:59:51,48,Indiranagar,Delivered,3,Prompt delivery but taste was average.,490,DP_190
OD14836,CUST2497,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-19 19:33:27,40,HSR Layout,Delivered,4,Decent portion size and good taste. Recommended.,150,DP_148
OD14837,CUST2541,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-20 13:03:37,50,Whitefield,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",220,DP_133
OD14838,CUST2839,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-04-30 21:54:23,42,Jayanagar,Delivered,4,Decent portion size and good taste. Recommended.,260,DP_144
OD14839,CUST2462,Sweet Retreat,Sizzling Brownie,Desserts,2026-05-12 13:48:27,41,BTM Layout,Delivered,3,Portion size was small for the price.,210,DP_195
OD14840,CUST3427,Sweet Retreat,Chocolate Lava Cake,Desserts,2026-04-27 15:22:20,21,Indiranagar,Delivered,5,Outstanding quality! Will definitely order again.,160,DP_123
OD14841,CUST2158,Bella Italia,Farmhouse Veg Pizza,Italian,2026-04-27 21:25:22,44,Malleshwaram,Delivered,3,Average food. Nothing special.,450,DP_174
OD14842,CUST3415,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-11 22:28:53,36,BTM Layout,Delivered,4,Satisfied with the delivery speed and quality.,270,DP_196
OD14843,CUST2836,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-04-27 21:22:39,45,Malleshwaram,Delivered,2,Delivery took almost an hour. Unhappy.,330,DP_164
OD14844,CUST2117,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-26 19:10:22,61,Koramangala,Delivered,2,The item delivered was incorrect and lukewarm.,170,DP_196
OD14845,CUST2765,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-05-01 17:35:07,33,Whitefield,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",900,DP_152
OD14846,CUST2546,The Salad Bowl,Greek Salad,Healthy & Salads,2026-05-14 13:21:50,40,Indiranagar,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",260,DP_120
OD14847,CUST3384,The Salad Bowl,Quinoa Avocado Salad,Healthy & Salads,2026-04-29 13:47:02,60,Whitefield,Delivered,1,Worst service! Delivered extremely late and completely cold.,660,DP_189
OD14848,CUST2614,The Golden Dosa,Idli Vada Combo,South Indian,2026-05-15 06:31:31,43,Whitefield,Delivered,3,The food was decent but arrived a bit cold.,120,DP_154
OD14849,CUST2636,Sweet Retreat,Sizzling Brownie,Desserts,2026-05-20 13:42:48,30,Malleshwaram,Delivered,4,Good taste and neat packaging.,220,DP_199
OD14850,CUST2128,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-25 18:46:26,26,Malleshwaram,Delivered,5,"Delivered way before time, packaging was excellent!",250,DP_167
OD14851,CUST2797,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-05-11 13:07:02,40,Malleshwaram,Delivered,5,Outstanding quality! Will definitely order again.,320,DP_181
OD14852,CUST2177,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-04 13:26:16,30,Koramangala,Delivered,4,Overall great experience. Prompt service.,410,DP_135
OD14853,CUST2983,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-01 07:38:54,35,Whitefield,Delivered,5,"Delivered way before time, packaging was excellent!",390,DP_143
OD14854,CUST3087,Sweet Retreat,Gulab Jamun (4 pcs),Desserts,2026-05-19 07:18:30,29,Marathahalli,Delivered,3,Average food. Nothing special.,150,DP_188
OD14855,CUST2272,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-05 10:56:07,26,BTM Layout,Delivered,5,"Amazing food, super fast delivery!",680,DP_126
OD14856,CUST3086,Wok & Roll,Veg Hakka Noodles,Chinese & Asian,2026-05-26 20:08:55,32,Malleshwaram,Delivered,5,"Amazing food, super fast delivery!",250,DP_172
OD14857,CUST3043,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-09 11:34:19,28,Koramangala,Delivered,4,Good taste and neat packaging.,230,DP_177
OD14858,CUST3481,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-20 08:34:12,33,Marathahalli,Delivered,3,Portion size was small for the price.,220,DP_162
OD14859,CUST2403,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-19 13:38:22,45,Koramangala,Delivered,2,Taste was disappointing. Packaging was leaked.,190,DP_160
OD14860,CUST2368,Sweet Retreat,Kulfi Falooda,Desserts,2026-05-12 20:36:24,37,Malleshwaram,Delivered,4,Decent portion size and good taste. Recommended.,170,DP_190
OD14861,CUST2743,The Salad Bowl,Fresh Fruit Bowl,Healthy & Salads,2026-05-13 14:44:38,34,BTM Layout,Delivered,4,"Tasty food, but could be a bit warmer.",200,DP_156
OD14862,CUST3410,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-24 21:33:01,40,Koramangala,Delivered,3,"Food was okay, but delivery took some time.",200,DP_107
OD14863,CUST3355,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-05-22 21:23:34,78,Whitefield,Delivered,1,Awful experience! Delayed by over an hour and no response.,310,DP_142
OD14864,CUST3092,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-11 13:58:42,30,HSR Layout,Delivered,4,Good taste and neat packaging.,260,DP_157
OD14865,CUST2815,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-12 20:39:10,54,BTM Layout,Delivered,2,Food was cold when it arrived.,860,DP_113
OD14866,CUST3248,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-16 13:11:15,44,HSR Layout,Delivered,3,The food was decent but arrived a bit cold.,240,DP_195
OD14867,CUST2697,Bella Italia,Margherita Pizza 10-inch,Italian,2026-04-29 09:10:01,17,HSR Layout,Delivered,5,"Amazing food, super fast delivery!",430,DP_160
OD14868,CUST3001,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-15 11:28:15,,Whitefield,Cancelled,,Restaurant could not prepare food in time,410,DP_136
OD14869,CUST3242,Burger Bistro,Loaded Nachos,Fast Food,2026-05-15 12:50:08,52,BTM Layout,Delivered,2,Taste was disappointing. Packaging was leaked.,260,DP_200
OD14870,CUST2870,The Salad Bowl,Quinoa Avocado Salad,Healthy & Salads,2026-05-18 14:13:13,27,Koramangala,Delivered,3,The food was decent but arrived a bit cold.,370,DP_123
OD14871,CUST2968,Spice Symphony,Tandoori Chicken Half,North Indian,2026-04-29 17:15:44,22,Whitefield,Delivered,5,Outstanding quality! Will definitely order again.,410,DP_150
OD14872,CUST3122,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-05 20:57:37,,Malleshwaram,Cancelled,,Restaurant could not prepare food in time,150,DP_145
OD14873,CUST3410,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-11 12:01:50,40,BTM Layout,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",250,DP_159
OD14874,CUST2451,Sweet Retreat,Chocolate Lava Cake,Desserts,2026-05-06 22:19:18,39,Whitefield,Delivered,3,"Food was okay, but delivery took some time.",170,DP_178
OD14875,CUST3184,Burger Bistro,Loaded Nachos,Fast Food,2026-05-23 20:23:02,41,Indiranagar,Delivered,2,Taste was disappointing. Packaging was leaked.,250,DP_116
OD14876,CUST3255,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-05-24 20:48:03,59,BTM Layout,Delivered,1,Unprofessional delivery partner. Very bad experience.,300,DP_160
OD14877,CUST2837,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-09 08:07:43,47,Malleshwaram,Delivered,3,"Food was okay, but delivery took some time.",230,DP_140
OD14878,CUST2623,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-12 20:21:58,54,Whitefield,Delivered,2,The item delivered was incorrect and lukewarm.,430,DP_171
OD14879,CUST2114,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-01 10:57:01,50,Whitefield,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,340,DP_114
OD14880,CUST3476,Sweet Retreat,Kulfi Falooda,Desserts,2026-05-19 13:43:40,35,Indiranagar,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",300,DP_143
OD14881,CUST2735,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-02 19:54:48,48,Indiranagar,Delivered,3,Average food. Nothing special.,310,DP_148
OD14882,CUST2034,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-07 10:01:06,19,Marathahalli,Delivered,4,"Tasty food, standard delivery. Satisfactory.",860,DP_101
OD14883,CUST2962,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-04-30 16:29:22,21,HSR Layout,Delivered,4,"Tasty food, standard delivery. Satisfactory.",310,DP_102
OD14884,CUST2683,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-04 19:16:11,31,Jayanagar,Delivered,4,Good taste and neat packaging.,430,DP_160
OD14885,CUST3279,Tandoori Nights,Malai Kofta & Lachha Paratha,North Indian,2026-05-10 23:05:36,31,Jayanagar,Delivered,3,Average food. Nothing special.,380,DP_155
OD14886,CUST2811,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-15 18:53:39,34,Jayanagar,Delivered,4,"Tasty food, standard delivery. Satisfactory.",360,DP_114
